price,link,number_of_rooms,area,floor,district,address
400000,https://krisha.kz/a/show/687869739,2,58.0,12,Есильский р-н, Сарайшык 8
160000,https://krisha.kz/a/show/1000187440,1,42.0,8,Нура р-н, Айтеке би 16
200000,https://krisha.kz/a/show/761834901,1,40.0,6,Нура р-н, Кабанбай батыра 29/2 — Сырғанақ Қабанбай
195000,https://krisha.kz/a/show/761216216,1,38.0,4,Нура р-н, Улы Дала 31
250000,https://krisha.kz/a/show/1000187254,2,45.0,8,Есильский р-н, Жошы хан 13
280000,https://krisha.kz/a/show/762242044,2,65.0,4,Есильский р-н, Кургалжинское шоссе 20/2
150000,https://krisha.kz/a/show/695056395,1,35.0,9,Алматы р-н, Калдаякова 24
260000,https://krisha.kz/a/show/699974188,2,67.0,8,Алматы р-н, Б.Момышулы 27
240000,https://krisha.kz/a/show/762241579,1,40.0,12,Есильский р-н, Бокейхана 52 — Мангылык ел - Т. Рыскулова
150000,https://krisha.kz/a/show/762241541,1,39.0,5,Есильский р-н, Е30 5
160000,https://krisha.kz/a/show/762241512,1,37.0,5,Есильский р-н, Аль-Фараби 30/4 — Улы Дала
90000,https://krisha.kz/a/show/761321547,1,30.0,4,Unknown District,Лесная 12 — 12
290000,https://krisha.kz/a/show/761898999,3,110.0,4,Сарыарка р-н, Тараса Шевченко 8
300000,https://krisha.kz/a/show/689491653,2,67.0,0,Алматы р-н, Байтурсынова 1 — Кошкарбаева
150000,https://krisha.kz/a/show/699810020,1,25.0,9,Нура р-н, Е181
160000,https://krisha.kz/a/show/51970931,1,41.0,1,Есильский р-н, Е496 — Мангилик ел
150000,https://krisha.kz/a/show/687529594,1,21.0,8,Алматы р-н, Нажимеденова 17 — Возле Нурлы Жола
300000,https://krisha.kz/a/show/696981060,2,64.0,3,Есильский р-н, Бокейхана 25в
350000,https://krisha.kz/a/show/761257255,2,56.0,7,Есильский р-н, Т.Рыскулова — Ул.Т.Рыскулова
215006,https://krisha.kz/a/show/683094018,1,38.0,0,Есильский р-н, 22-4 ул
150000,https://krisha.kz/a/show/699190626,1,42.0,2,Есильский р-н, Аль-Фараби — Улы Дала
200000,https://krisha.kz/a/show/762306740,1,42.0,5,Есильский р-н, Мангилик Ел — Экспо-2017
240000,https://krisha.kz/a/show/1000137259,2,70.0,10,р-н Байконур, Баянауыл 1
200000,https://krisha.kz/a/show/762190610,1,41.0,4,Есильский р-н, Туран 67 — 77
250000,https://krisha.kz/a/show/680768898,2,68.0,5,р-н Байконур, Иманбаева — Иманбаева- Бараева
290000,https://krisha.kz/a/show/696948849,2,45.0,4,Есильский р-н, А. Бөкейхан 28
170000,https://krisha.kz/a/show/762075661,1,37.0,9,Нура р-н, Анет баба 13
220000,https://krisha.kz/a/show/698568195,2,50.0,3,Есильский р-н, Сауран — Сауран
200000,https://krisha.kz/a/show/685534472,2,50.0,4,Unknown District,Кайым Мухамедханова 21/2 — Коргалжинское шоссе
250000,https://krisha.kz/a/show/762056853,1,40.0,5,Нура р-н, Туран — E-51
185000,https://krisha.kz/a/show/760770525,1,43.0,17,Есильский р-н, Хусейн бен талал 39 — Мангилик ел
150000,https://krisha.kz/a/show/696216177,1,37.0,2,Алматы р-н, Шакарим-Кудайбердыулы 42 — 7 поликлиника
250000,https://krisha.kz/a/show/690440371,1,47.0,2,р-н Байконур, Иманбаева 8/1 — Иманова республика Бараева
300000,https://krisha.kz/a/show/699059743,2,47.0,3,Сарыарка р-н, Иманбаева 5 Б — Иманова бараева республика
165000,https://krisha.kz/a/show/761968418,1,36.0,4,Алматы р-н, Манаса 8
220000,https://krisha.kz/a/show/684590674,2,72.0,14,Сарыарка р-н, Сарыарка 3 — Сарыарка-Шевченко
200000,https://krisha.kz/a/show/1000187124,2,52.0,2,Алматы р-н, Момышулы 19/1 — Сатпаева
270000,https://krisha.kz/a/show/761627420,2,48.0,2,Есильский р-н, Толе би 16 — Туран Ұлы дала
160000,https://krisha.kz/a/show/762241393,1,30.0,6,Сарыарка р-н, Кенесары 4
170000,https://krisha.kz/a/show/762241356,1,40.0,9,Алматы р-н, Сатпаева 21
270000,https://krisha.kz/a/show/1000187087,3,88.5,5,Есильский р-н, Бокейхана 21/4
200000,https://krisha.kz/a/show/760475048,2,54.0,6,Алматы р-н, Ракымжан Кошкарбаев 37 — Қошқаобаева мен жұмабаева қиылысы
250000,https://krisha.kz/a/show/760335499,2,65.0,0,Алматы р-н, Нажимеденов 40
550000,https://krisha.kz/a/show/760908481,3,90.0,5,Есильский р-н, Алихана Бокейханова 2
450000,https://krisha.kz/a/show/760879941,2,80.0,3,Есильский р-н, мкр Комсомольский
250000,https://krisha.kz/a/show/760243161,2,60.0,4,Есильский р-н, Сыганак — Сыганакпен акмешыт киылысы
230000,https://krisha.kz/a/show/760679471,2,60.0,5,Есильский р-н, Сығанақ 15/1 1
180000,https://krisha.kz/a/show/761282723,1,40.0,9,Алматы р-н, Нажимеденова 37 — Новый вакзал жанында
300000,https://krisha.kz/a/show/760128133,2,68.0,3,Алматы р-н, Жумекен Нажимеденова 26/1 — На пересечении улиц Нажимеденова и Азербаева
350000,https://krisha.kz/a/show/1000186877,3,65.0,13,Сарыарка р-н, Бейбарыс Султан 12
250000,https://krisha.kz/a/show/699591533,2,56.0,10,Есильский р-н, Анет баба 13/2 — Анет баба
200000,https://krisha.kz/a/show/699866861,2,65.0,7,Алматы р-н, Кудайбердыулы 29/1
200000,https://krisha.kz/a/show/699866861,2,65.0,7,Алматы р-н, Кудайбердыулы 29/1
180000,https://krisha.kz/a/show/699779117,2,45.0,9,Есильский р-н, Улы дала мост Набережка Е-810 ул 2/21 — Нажимеденова
180000,https://krisha.kz/a/show/682142327,1,43.0,11,Есильский р-н, Мангилик ел 50 — Мангилик ел - Улы Дала
150000,https://krisha.kz/a/show/761671604,1,42.0,11,Алматы р-н, Ш.Калдаякова 44 — А78
230000,https://krisha.kz/a/show/761139928,2,55.0,4,Алматы р-н, А-62 1/2
320000,https://krisha.kz/a/show/699773988,3,100.0,4,Есильский р-н, Ауезова 4
230000,https://krisha.kz/a/show/698290286,2,50.0,4,Алматы р-н, Тауелсиздик — Тауелсиздие-Кажымукана
180000,https://krisha.kz/a/show/761440862,1,47.0,0,р-н Байконур, Тараз 2 — Иманова Валиханова
330000,https://krisha.kz/a/show/760030542,2,60.0,0,Нура р-н, Туран 34б
200000,https://krisha.kz/a/show/667126975,1,43.0,12,Есильский р-н, Акмешит 7Б — Алматы
150000,https://krisha.kz/a/show/1000177544,1,38.0,5,Сарыарка р-н, Валиханова 27/1 — Валиханова - Богенбай батыра
360000,https://krisha.kz/a/show/699535472,2,68.0,14,Есильский р-н, Улы дала 5/2
200000,https://krisha.kz/a/show/1000186551,1,44.0,10,Алматы р-н, Тауелсиздик 34/9 — Момышулы
200000,https://krisha.kz/a/show/761488203,1,51.0,2,Есильский р-н, Туркестан 4/1
350000,https://krisha.kz/a/show/698329798,3,89.0,10,Есильский р-н, Сарайшык 5е
235000,https://krisha.kz/a/show/688663865,1,41.3,3,Есильский р-н, Улы Дала 33/1
200000,https://krisha.kz/a/show/28336670,1,40.0,12,Есильский р-н, Сауран 3/1 — Сауран / Сыганак
280000,https://krisha.kz/a/show/761859232,1,40.0,4,Есильский р-н, Турар Рыскулов
230000,https://krisha.kz/a/show/762240626,2,72.4,5,Алматы р-н, Абылай-Хана 17/1
200000,https://krisha.kz/a/show/760379875,1,50.0,16,р-н Байконур, Валиханова 5 — Валиханова - Иманова
250000,https://krisha.kz/a/show/760766822,2,50.0,12,Есильский р-н, Кабанбай батыра 59А
220000,https://krisha.kz/a/show/762257741,1,42.0,2,Есильский р-н, мкр Комсомольский 40
200000,https://krisha.kz/a/show/760039857,1,37.0,5,Есильский р-н, Керей и  Жанибек хандар 12/1 — Сауран
170000,https://krisha.kz/a/show/691754330,1,39.0,1,Алматы р-н, Абылайхана 52а — Момышулы - Абылайхана
180000,https://krisha.kz/a/show/760435963,1,38.0,7,Есильский р-н, Бектурова 4/6
160000,https://krisha.kz/a/show/698802216,1,35.0,12,Алматы р-н, Ахмет Байтурсынулы 14/1 — Жургенова
220000,https://krisha.kz/a/show/698729436,1,42.0,2,Есильский р-н, Керей Жанибек хандаров 40 — Аккум
230000,https://krisha.kz/a/show/762076773,2,58.0,4,Есильский р-н, Улы дала 86 — Улы Дала
165000,https://krisha.kz/a/show/762240552,2,40.0,3,Есильский р-н, Е-810 2/21
350000,https://krisha.kz/a/show/696458717,2,68.0,8,Unknown District,Нажимеденова 25/1 — Нурмагамбетова
300000,https://krisha.kz/a/show/1000186047,2,50.0,10,Есильский р-н, Туран 52/2
400000,https://krisha.kz/a/show/685353150,2,68.0,3,Алматы р-н, Шамши Калдаякова 4/1
240000,https://krisha.kz/a/show/698968938,1,68.0,11,Алматы р-н, Тауелсиздик 33 — Момышулы
240000,https://krisha.kz/a/show/699185878,2,59.0,4,Есильский р-н, Сарайшык
400000,https://krisha.kz/a/show/761569777,4,113.0,4,Сарыарка р-н, Шевченко 10
265000,https://krisha.kz/a/show/699322862,3,70.0,5,Нура р-н, Туран 55
180000,https://krisha.kz/a/show/760423945,1,50.0,6,Алматы р-н, Женис 28
305000,https://krisha.kz/a/show/697747944,2,93.0,8,Есильский р-н, Мангилик 27 — Пересечение Орынбор
140000,https://krisha.kz/a/show/699465561,1,40.0,5,Алматы р-н, Манаса 20/1
200000,https://krisha.kz/a/show/697607465,1,41.0,4,Нура р-н, Улы Дала 65/2
200000,https://krisha.kz/a/show/761616985,1,37.0,2,Алматы р-н, Абылай Хана 19
200000,https://krisha.kz/a/show/698200036,1,49.5,8,Алматы р-н, Калдаякова 23/1
280000,https://krisha.kz/a/show/692448455,2,63.0,7,Нура р-н, Абикен Бектуров 1/1
270000,https://krisha.kz/a/show/761338181,3,96.0,15,Алматы р-н, Б. Момышулы 13/2 — Тәуелсіздік
230000,https://krisha.kz/a/show/761819214,1,40.0,6,Есильский р-н, Туран 59/2 — Улы Дала
300000,https://krisha.kz/a/show/761151528,3,82.0,4,Есильский р-н, Алихан Бокейхан 21а — Президентские гаражы
280000,https://krisha.kz/a/show/694470022,2,42.0,11,Нура р-н, Е-36 24
250000,https://krisha.kz/a/show/694488436,2,50.0,4,Есильский р-н, мкр Комсомольский
300000,https://krisha.kz/a/show/762031301,2,59.8,4,Есильский р-н, Орынбор 12 — Орынбор кабанбай батыр
260000,https://krisha.kz/a/show/699990218,2,64.38,2,Алматы р-н, Байтурсынова 426А — А426
190000,https://krisha.kz/a/show/761710023,1,42.0,11,Есильский р-н, Хусейн Бен Талал 41
230000,https://krisha.kz/a/show/760006243,2,62.0,4,Есильский р-н, Абикена Бектурова
350000,https://krisha.kz/a/show/760845590,2,62.41,7,Нура р-н, Төле Би 48/1
230000,https://krisha.kz/a/show/682762190,2,58.0,5,Есильский р-н, Е-102 11
175000,https://krisha.kz/a/show/762119642,1,37.0,5,Нура р-н, Толе Би 35/1
300000,https://krisha.kz/a/show/699854884,2,62.8,16,Есильский р-н, Санжара Асфендиярова 2
180000,https://krisha.kz/a/show/690686132,1,44.0,12,Алматы р-н, Кошкарбаева 37
350000,https://krisha.kz/a/show/696149112,2,75.0,4,Алматы р-н, Саркырама 1/3
270000,https://krisha.kz/a/show/697081981,2,50.0,10,Есильский р-н, проспект Мангилик Ел 54
180000,https://krisha.kz/a/show/761836791,1,46.0,3,Есильский р-н, Толе би 44
300000,https://krisha.kz/a/show/762013266,2,70.0,13,Нура р-н, Е-36 9 — Е-15
180000,https://krisha.kz/a/show/760236383,2,46.0,6,Алматы р-н, Каршыга Ахмедьярова
330000,https://krisha.kz/a/show/691672665,2,60.0,6,Нура р-н, Туран 34 б
300000,https://krisha.kz/a/show/760914078,2,56.0,4,Нура р-н, Казыбек би 35 — Ұлы дала / туран
250000,https://krisha.kz/a/show/761825999,2,60.0,6,Алматы р-н, Байтурсынова 29 — Нурмагамбетова
180000,https://krisha.kz/a/show/761947020,1,37.0,4,Есильский р-н, Керей Жанибек хандары
160000,https://krisha.kz/a/show/761418428,2,40.0,1,Сарыарка р-н, Есенберлина 15/1 — Рядом 25 школа
210000,https://krisha.kz/a/show/693427732,1,42.0,6,Есильский р-н, Бухар-Жырау 27
180000,https://krisha.kz/a/show/697804799,1,40.0,4,Алматы р-н, Байтурсынова 53 — Байтурсынова
160000,https://krisha.kz/a/show/699002383,1,32.0,7,Алматы р-н, Байтурсынова 5 — А82
170000,https://krisha.kz/a/show/696903631,2,45.0,6,р-н Байконур, Сатпаева
170000,https://krisha.kz/a/show/761872610,1,42.0,5,Есильский р-н, Улы Дала
230000,https://krisha.kz/a/show/688594848,1,42.0,7,Нура р-н, Туран 44/2 — Туран Орынбор
180000,https://krisha.kz/a/show/678791322,1,35.0,13,Есильский р-н, Кайыма Мухамедханова 17
230000,https://krisha.kz/a/show/762164844,1,43.0,8,Есильский р-н, Керей-Жанибек хандар 50/3
200000,https://krisha.kz/a/show/684378519,1,40.0,6,Есильский р-н, Кабанбай батыра
260000,https://krisha.kz/a/show/762204557,2,62.0,3,Сарайшык р-н, Нажимеденов 54/1
270000,https://krisha.kz/a/show/762239685,3,62.0,5,Есильский р-н, Улы-Дала 86 — Супермаркет SMALL
330000,https://krisha.kz/a/show/762236254,2,60.3,3,Есильский р-н, Фариза Онгарсынова 8/2
300000,https://krisha.kz/a/show/693377695,1,38.3,15,Есильский р-н, Мангилик Ел 59
200000,https://krisha.kz/a/show/760819157,2,46.0,14,Есильский р-н, Бектурова 4/1
350000,https://krisha.kz/a/show/762237176,3,92.0,5,Нура р-н, Кайым Мухамедханов 21/2 — Айтеке би
300000,https://krisha.kz/a/show/761567861,2,65.0,5,Нура р-н, Улы Дала — Туран
210000,https://krisha.kz/a/show/698172655,2,41.0,7,Есильский р-н, Вдоль ул. 37 1-3 — Хусеин бен Талал/Мангилик Ел
1200000,https://krisha.kz/a/show/761922190,4,140.0,9,Есильский р-н, Сарайшык — Сарайшык- Кабанбай батыр
500000,https://krisha.kz/a/show/699202463,3,85.0,21,Алматы р-н, Нажимеденова 4
180000,https://krisha.kz/a/show/762213506,2,37.0,0,Есильский р-н, Туран 65а
250000,https://krisha.kz/a/show/762232321,2,62.69,9,Нура р-н, Анет баба 6
210000,https://krisha.kz/a/show/698979690,2,80.0,4,Есильский р-н, Улы Дала 55 — ЖК --СОЗВЕЗДИЕ-- Мангилик Ел- Экспо- MegaSilkWay- Ботан.Сад- Бокейханова- №82шко- Бином- Камал
460000,https://krisha.kz/a/show/760111273,3,90.0,6,Нура р-н, Бухар жырау 20Б
150000,https://krisha.kz/a/show/762025691,1,39.0,3,Алматы р-н, Нажимеденова 37 — Новый вокзал
200000,https://krisha.kz/a/show/1000185996,1,42.0,10,Алматы р-н, Тауелсиздик 34/9
370000,https://krisha.kz/a/show/696557161,2,60.0,3,Есильский р-н, Туран 55/8 — Возле Барыс Арены
280000,https://krisha.kz/a/show/698709742,1,40.0,12,Есильский р-н, Туран 46/6
140000,https://krisha.kz/a/show/689491973,1,37.0,5,Есильский р-н, Е430 2А
250000,https://krisha.kz/a/show/1000185651,1,43.0,9,Есильский р-н, Е-36 5
1200000,https://krisha.kz/a/show/687048447,4,160.0,0,Есильский р-н, Туран 37/9
290000,https://krisha.kz/a/show/698779743,2,51.0,3,Unknown District,Кабанбай Батыр 9/3
210000,https://krisha.kz/a/show/760777663,1,48.0,1,Есильский р-н, Мангилик ел 52
190000,https://krisha.kz/a/show/1000185760,2,39.0,7,Нура р-н, мкр Уркер
150000,https://krisha.kz/a/show/762225246,1,22.0,2,Алматы р-н, Нажимеднова 17
200000,https://krisha.kz/a/show/762144128,2,62.0,11,Есильский р-н, Е30 5 — ул сыганак
180000,https://krisha.kz/a/show/674579533,1,38.0,5,Есильский р-н, E-753 улица 3 — Сыганак
230000,https://krisha.kz/a/show/761304457,2,55.0,6,Есильский р-н, Бухар жырау 30/1 — Туркестан
200000,https://krisha.kz/a/show/762034737,1,42.0,8,Нура р-н, Туран 45/1 — Туран
230000,https://krisha.kz/a/show/761369585,2,45.0,12,Есильский р-н, Аль-Фараби 5
230000,https://krisha.kz/a/show/696581987,2,61.1,4,Алматы р-н, Жансугирулы 4/1 — Пересечение Абылай хана/Махтумкули напротив 32 школы
200000,https://krisha.kz/a/show/762250475,1,45.0,4,Есильский р-н, Улы Дала 67
220000,https://krisha.kz/a/show/1000153969,1,43.5,3,Есильский р-н, Абикен Бектуров 1 A
170000,https://krisha.kz/a/show/683075696,1,38.0,14,Есильский р-н, Мәңгілік Ел 19
600000,https://krisha.kz/a/show/691489335,3,120.0,0,Есильский р-н, проспект Мангилик Ел участок 41
450000,https://krisha.kz/a/show/761108727,3,122.0,6,Есильский р-н, Достык 1
200000,https://krisha.kz/a/show/761371691,2,62.0,9,Есильский р-н, Туркестан 4
200000,https://krisha.kz/a/show/762286242,2,60.0,6,Сарайшык р-н, Калдаякова 11 — Тауелсиздик
230000,https://krisha.kz/a/show/761998806,2,62.0,6,Алматы р-н, Тауелсиздик — ул Шарль де Голя
280000,https://krisha.kz/a/show/762290534,2,70.0,5,Нура р-н, Улы Дала 33/1
165000,https://krisha.kz/a/show/761331400,1,42.0,7,Есильский р-н, Орынбор 13
250000,https://krisha.kz/a/show/698352497,2,81.7,3,Алматы р-н, А98 4
350000,https://krisha.kz/a/show/695749971,1,40.0,14,Есильский р-н, Мангилик ел 59 — Экспо
350000,https://krisha.kz/a/show/761956986,1,50.0,10,Нура р-н, Туран 39а — Сыганак
350000,https://krisha.kz/a/show/695749971,1,40.0,14,Есильский р-н, Мангилик ел 59 — Экспо
350000,https://krisha.kz/a/show/761956986,1,50.0,10,Нура р-н, Туран 39а — Сыганак
180000,https://krisha.kz/a/show/689119400,2,60.0,3,Есильский р-н, Сауран 14 — ЖК *ГРАДОКОМПЛЕКС* -- Алматы- ЖанибекКерей- Кабанбай- Ботан.Сад- №89-№59шко- АбуДабиПлаза
190000,https://krisha.kz/a/show/762271666,2,60.0,7,Есильский р-н, А. Бокейханова 8 — Керей Жанибек хандар
220000,https://krisha.kz/a/show/760376439,2,44.0,20,Алматы р-н, Ж.Нажимеденова 54
200000,https://krisha.kz/a/show/1000123583,1,40.0,8,Есильский р-н, Мангилик Ел 17
250000,https://krisha.kz/a/show/684027301,2,85.0,3,Алматы р-н, Шамши Калдаякова 11
280000,https://krisha.kz/a/show/760264862,2,45.0,3,Есильский р-н, Мангилик Ел 40
150000,https://krisha.kz/a/show/762133804,1,39.0,4,Сарайшык р-н, Калдаякова 19/1 — Нажимеденова
120000,https://krisha.kz/a/show/1000165442,1,36.0,2,Сарыарка р-н, Сокпакбаева 27/1
220000,https://krisha.kz/a/show/1000166111,2,43.0,5,Нура р-н, Сыганак 24 — Сыганак
550000,https://krisha.kz/a/show/678811735,3,90.0,5,Unknown District,Мангылык ель 45
300000,https://krisha.kz/a/show/762323586,2,65.0,7,Есильский р-н, Туран 50/3
800000,https://krisha.kz/a/show/29806821,4,170.0,8,Алматы р-н, проспект Рахимжана Кошкарбаева 8 — проспект Тауелсиздик
500000,https://krisha.kz/a/show/696215372,3,90.0,8,Unknown District,Калдаякова 3
230000,https://krisha.kz/a/show/689660369,2,55.0,3,Есильский р-н, Туркестан — Напротив Ботанического сада.
200000,https://krisha.kz/a/show/1000162983,2,43.0,1,Алматы р-н, Момышулы
1300000,https://krisha.kz/a/show/26615802,5,215.0,10,Алматы р-н, Ахмета Байтурсынова 9 — Блок-F
220000,https://krisha.kz/a/show/1000185640,2,50.0,8,Есильский р-н, Толе би 25 — Улы-Дала
280000,https://krisha.kz/a/show/762198497,2,63.0,9,Есильский р-н, Туран 43 — Сыганак
180000,https://krisha.kz/a/show/1000171821,1,43.0,9,Есильский р-н, Бокейхана 25А — Район ЭКСПО
280000,https://krisha.kz/a/show/762198497,2,63.0,9,Есильский р-н, Туран 43 — Сыганак
220000,https://krisha.kz/a/show/1000185640,2,50.0,8,Есильский р-н, Толе би 25 — Улы-Дала
220000,https://krisha.kz/a/show/762322494,1,42.0,8,Есильский р-н, Мангелик ел 51/4
400000,https://krisha.kz/a/show/762072842,3,84.0,3,Есильский р-н, Керей Жанибека 15 — Бокейхана Керей Жанибека
260000,https://krisha.kz/a/show/1000175360,2,58.0,6,Есильский р-н, Әнет баба 9/3
1400000,https://krisha.kz/a/show/761522716,4,145.0,11,Есильский р-н, Гейдар Алиева 2
210000,https://krisha.kz/a/show/760288310,2,56.0,7,Есильский р-н, Улы Дала 47 — Бухар жырау
150000,https://krisha.kz/a/show/760509756,1,50.0,4,Сарыарка р-н, Сарыарка 50
350000,https://krisha.kz/a/show/760929781,2,65.0,7,Есильский р-н, Акмешит 17
300000,https://krisha.kz/a/show/760931138,2,50.0,6,Есильский р-н, Туркестан 28/2
650000,https://krisha.kz/a/show/696571439,2,75.0,7,Есильский р-н, Сарайшык 6 — Кунаева
160000,https://krisha.kz/a/show/761986549,1,39.0,2,Есильский р-н, Аль-Фараби 30/1 — Улы Дала
230000,https://krisha.kz/a/show/690195905,3,58.0,9,Алматы р-н, Байтурсынова 2 — Нурмагамбетова
220000,https://krisha.kz/a/show/693728680,2,38.0,8,Есильский р-н, Аккум 22
180000,https://krisha.kz/a/show/697002596,1,37.0,9,Алматы р-н, Нурмагамбетова 19
220000,https://krisha.kz/a/show/689543032,2,40.0,10,Нура р-н, Кайым Мухамедханова 12
180000,https://krisha.kz/a/show/762050945,1,38.0,8,Нура р-н, Култегин 4
580000,https://krisha.kz/a/show/1000120093,4,135.0,4,Есильский р-н, Мангилик ел 35
250000,https://krisha.kz/a/show/762052160,1,42.0,2,Есильский р-н, Кабанбай Батыра 58Б
1400000,https://krisha.kz/a/show/761522716,4,145.0,11,Есильский р-н, Гейдар Алиева 2
300000,https://krisha.kz/a/show/760931138,2,50.0,6,Есильский р-н, Туркестан 28/2
350000,https://krisha.kz/a/show/760929781,2,65.0,7,Есильский р-н, Акмешит 17
210000,https://krisha.kz/a/show/760288310,2,56.0,7,Есильский р-н, Улы Дала 47 — Бухар жырау
230000,https://krisha.kz/a/show/698521310,2,48.0,4,Нура р-н, Култегин 23 — NEOTECH SCHOOL
250000,https://krisha.kz/a/show/1000181740,2,41.1,9,Нура р-н, Култегин 19/1
140000,https://krisha.kz/a/show/1000117899,1,45.0,8,Есильский р-н, Сыганак 1
170000,https://krisha.kz/a/show/761953395,1,40.5,9,Есильский р-н, Толе би 25А
600000,https://krisha.kz/a/show/761766165,2,75.0,6,Алматы р-н, Амман
500000,https://krisha.kz/a/show/685151512,3,95.5,16,Есильский р-н, Кабанбай батыра 43В
180000,https://krisha.kz/a/show/1000171821,1,43.0,9,Есильский р-н, Бокейхана 25А — Район ЭКСПО
230000,https://krisha.kz/a/show/690226674,3,72.0,4,Алматы р-н, Сағдат Нұрмағамбетова — Байтурсынова
250000,https://krisha.kz/a/show/762274434,2,55.0,3,Нура р-н, Кайыма Мухамедханова — Айтеке би 3
1000000,https://krisha.kz/a/show/698023687,4,120.0,0,Есильский р-н, Туран 22/1
300000,https://krisha.kz/a/show/1000115717,2,55.0,3,Есильский р-н, Керей и Жанибек хандар — Президентский парк
330000,https://krisha.kz/a/show/761158405,2,55.0,13,Алматы р-н, Калдаякова 3
200000,https://krisha.kz/a/show/692587606,1,42.0,3,Есильский р-н, Хусейн Бен Талал 28
460000,https://krisha.kz/a/show/761772742,2,76.0,0,Есильский р-н, Акмешит 19
300000,https://krisha.kz/a/show/1000168851,2,85.0,18,Алматы р-н, Нажимеденова 10 — Пирамида
200000,https://krisha.kz/a/show/760786616,1,44.9,3,Есильский р-н, Мангилик Ел 54
180000,https://krisha.kz/a/show/688064540,1,40.0,5,Есильский р-н, Ильяса Омарова 21/1 — Е312
185000,https://krisha.kz/a/show/761884576,1,45.4,6,Есильский р-н, Фариза Онгарсынова — Фариза Онгарсынова
195000,https://krisha.kz/a/show/699345532,1,36.0,1,Есильский р-н, Орынбор 13 — Пересечение Орынбор/Бокейхана
350000,https://krisha.kz/a/show/761473197,2,73.0,6,Нура р-н, Туран 34а
280000,https://krisha.kz/a/show/762198497,2,63.0,9,Есильский р-н, Туран 43 — Сыганак
300000,https://krisha.kz/a/show/692757638,2,70.0,3,Есильский р-н, Омарова 27/1
180000,https://krisha.kz/a/show/689820476,2,65.0,6,Алматы р-н, Сатпаева 21 — Момышулы- Евразия- Майлина- №51-№50-№53шко- №6поликл
220000,https://krisha.kz/a/show/762322494,1,42.0,8,Есильский р-н, Мангелик ел 51/4
220000,https://krisha.kz/a/show/689543032,2,40.0,10,Нура р-н, Кайым Мухамедханова 12
230000,https://krisha.kz/a/show/762268324,2,63.0,3,Нура р-н, мкр Уркер
350000,https://krisha.kz/a/show/762113325,3,70.0,7,Нура р-н, Т4 ул 55/7
180000,https://krisha.kz/a/show/762050945,1,38.0,8,Нура р-н, Култегин 4
250000,https://krisha.kz/a/show/761433620,3,82.0,11,Есильский р-н, Сыганак 54/1 — Сауран
190000,https://krisha.kz/a/show/761748413,1,36.0,12,Сарыарка р-н, Айтматова 77/8
490000,https://krisha.kz/a/show/761338505,3,102.0,4,Есильский р-н, Туркестан 10 — Орынбор
250000,https://krisha.kz/a/show/681839448,3,88.0,7,Есильский р-н, Кабанбай батыра 60А/12
220000,https://krisha.kz/a/show/761949364,2,45.0,2,Нура р-н, Нарикбаева 22 — Мухамедханова
220000,https://krisha.kz/a/show/1000109069,2,56.0,5,Сарыарка р-н, Иманова 2 — Иманова/Ауэзова
160000,https://krisha.kz/a/show/762353270,1,42.0,13,Есильский р-н, Алматы 2
200000,https://krisha.kz/a/show/761524324,2,65.0,8,Сарайшык р-н, Байтурсынова 67 — Шаймерденова
260000,https://krisha.kz/a/show/698915699,3,91.0,7,Алматы р-н, Жумекен Нажимеденов 16
470000,https://krisha.kz/a/show/761636198,2,73.0,27,Есильский р-н, Мангилик Ел 61 — Мангилик ел и Рыскулова
200000,https://krisha.kz/a/show/762150636,1,45.0,0,Есильский р-н, Сауран 10/1
150000,https://krisha.kz/a/show/762351618,1,37.0,13,Есильский р-н, Аль-Фараби 34 — Улы Дала
230000,https://krisha.kz/a/show/690849209,1,55.0,3,Сарыарка р-н, Женис 28 — Проспект Победы и Джангильдина
960000,https://krisha.kz/a/show/694021207,4,182.0,12,Алматы р-н, Калдаякова 1 — Нажимеденова
300000,https://krisha.kz/a/show/696625696,2,74.0,13,Есильский р-н, МангиликЕл 26Б
120000,https://krisha.kz/a/show/1000151006,1,35.0,8,Сарайшык р-н, А105 11
150000,https://krisha.kz/a/show/698610765,1,38.0,7,Алматы р-н, Жамбыла 8
150000,https://krisha.kz/a/show/696020307,1,36.0,4,Нура р-н, Кургальжинское шоссе 22/1
180000,https://krisha.kz/a/show/697843609,1,37.0,3,Есильский р-н, Улы дала — Улы дала и Аль-фараби
110000,https://krisha.kz/a/show/761949739,1,33.0,1,Сарыарка р-н, Гете 1 — Биржан Сал
600000,https://krisha.kz/a/show/682189967,4,150.0,0,Алматы р-н, Ивана Панфилова 5/1
200000,https://krisha.kz/a/show/762164508,2,50.0,9,Есильский р-н, Улы Дала 84 — Улы Дала - Аль-Фараби
250000,https://krisha.kz/a/show/699340884,2,62.0,0,Алматы р-н, Каныш Сатпаев 23
200000,https://krisha.kz/a/show/697708245,2,43.0,9,Нура р-н, К.Мухамедханова 28
250000,https://krisha.kz/a/show/683150280,3,65.0,4,Есильский р-н, Керей
250000,https://krisha.kz/a/show/1000180260,2,50.0,10,Есильский р-н, Мангилик Ел 49 — Улы дала
180000,https://krisha.kz/a/show/698424315,2,70.0,0,Unknown District,Бараева 2
155000,https://krisha.kz/a/show/683804585,1,42.0,7,Есильский р-н, Керей и  Жанибек хандар 9
